,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index
2938,1,126,2610000000.0,1,164060.0,31.40,10.22,3.9,5001 to 10000 Employees,1912.0,$1 to $2 billion (USD),3.85,4.05,0,NYSE
2939,1,122,106860000000.0,0,10160000.0,-45.10,382.40,4.3,5001 to 10000 Employees,2009.0,$1 to $2 billion (USD),4.3,4.7,0,NYSE
2940,0,23,11760000000.0,0,1280000.0,-40.80,40.39,3.9,1001 to 5000 Employees,1996.0,$1 to $2 billion (USD),3.45,2.95,0,NYSE
2941,0,119,205190000.0,0,295200.0,-25.40,595.21,4.1,201 to 500 Employees,1996.0,$25 to $50 million (USD),4.45,4.65,0,NYSE
2942,1,122,8390000000.000001,1,926000.0,2.40,0.00,3.9,1001 to 5000 Employees,2003.0,$100 to $500 million (USD),3.6,4.05,0,NYSE
2943,1,17,375030000.0,1,160250.0,52.00,30.30,3.2,51 to 200 Employees,2013.0,Less than $1 million (USD),2.5,2.4,0,NYSE
2944,1,141,3700000000.0,0,267710.0,-59.20,-0.25,3.3,1001 to 5000 Employees,1857.0,$1 to $2 billion (USD),2.95,2.45,0,NYSE
2945,1,0,126550000.0,0,714220.0,26.30,156.00,3.5,51 to 200 Employees,2010.0,$10 to $25 million (USD),3.25,2.55,0,NASD
2946,1,98,5490000000.0,0,741980.0,-91.70,17.71,3.6,51 to 200 Employees,1996.0,$500 million to $1 billion (USD),3.1,5.0,0,NYSE
2947,1,13,1150000000.0,1,70110.0,12.00,30.30,3.9,1001 to 5000 Employees,1962.0,$100 to $500 million (USD),3.45,4.55,0,NASD
2948,1,144,6420000000.0,1,357870.0,70.80,8.03,3.5,10000+ Employees,1989.0,$2 to $5 billion (USD),3.25,3.85,0,NASD
2949,1,35,707560000.0,1,47730.0,-85.20,270.45,3.2,201 to 500 Employees,1979.0,$50 to $100 million (USD),1.8,2.4,0,NASD
2950,1,138,40960000000.0,1,1600000.0,9.20,5.04,3.6,10000+ Employees,1998.0,$10+ billion (USD),3.35,3.6,1,NYSE
2951,1,121,110970000.0,0,365510.0,2.70,0.00,3.4,1001 to 5000 Employees,1999.0,$100 to $500 million (USD),3.15,4.05,0,NASD
2952,1,105,786720000.0,1,339080.0,-62.60,0.00,3.3,51 to 200 Employees,1996.0,$100 to $500 million (USD),2.65,5.0,0,NYSE
2953,1,78,155580000.0,0,1740000.0,26.40,-649.60,5.0,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2954,1,11,812990000.0,0,121540.0,-113.80,104.68,3.6,5001 to 10000 Employees,1965.0,$500 million to $1 billion (USD),3.9,3.75,0,NYSE
2955,1,88,693870000.0,0,42300.0,1.10,100.64,3.4,501 to 1000 Employees,1870.0,$2 to $5 billion (USD),3.05,4.8,0,NYSE
2956,1,17,2430000000.0,0,7300000.0,41.00,5.53,3.7,201 to 500 Employees,2006.0,$25 to $50 million (USD),3.75,3.55,0,NASD
2957,1,17,6390000000.0,1,1190000.0,26.80,44.50,3.5,51 to 200 Employees,1996.0,$5 to $10 million (USD),3.65,4.9,0,NASD
2958,1,17,222100000.0,1,20450.0,74.60,436.60,4.0,51 to 200 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2959,1,17,1000000000.0,0,326960.0,80.65,246.00,4.0,51 to 200 Employees,2012.0,$1 to $5 million (USD),5.0,5.0,0,NASD
2960,1,124,286310000.0,0,63680.0,-151.00,390.20,3.2,10000+ Employees,1987.0,$100 to $500 million (USD),2.8,2.95,0,NYSE
2961,1,78,68090000.0,0,46600.0,-297.20,154.50,3.2,1 to 50 Employees,1996.0,$10 to $25 million (USD),1.9,5.0,0,NASD
2962,1,13,5700000000.0,1,317550.0,102.50,308.90,4.0,1001 to 5000 Employees,1933.0,$100 to $500 million (USD),4.2,4.95,0,NASD
2963,0,54,3550000000.0,0,1760000.0,73.70,444.50,4.3,501 to 1000 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2964,1,121,485380000.0,1,47990.0,-31.20,161.54,3.4,51 to 200 Employees,1996.0,$25 to $50 million (USD),2.7,4.5,0,NASD
2965,1,70,3360000000.0,1,274480.0,249.20,11.36,3.3,1001 to 5000 Employees,2003.0,$500 million to $1 billion (USD),2.75,3.15,0,NYSE
2966,1,27,1370000000.0,1,1340000.0,4.00,137.50,3.7,1001 to 5000 Employees,1988.0,$500 million to $1 billion (USD),3.55,4.9,0,NASD
2967,1,116,8970000000.0,1,964950.0,-43.20,18.61,3.5,10000+ Employees,1916.0,$2 to $5 billion (USD),2.95,4.05,0,NYSE
2968,1,80,6690000000.0,1,517880.0,-58.80,213.08,3.4,201 to 500 Employees,1982.0,$50 to $100 million (USD),3.35,3.4,0,NASD
2969,1,128,23990000.0,0,1700000.0,-193.20,-90.00,2.4,1001 to 5000 Employees,2011.0,$100 to $500 million (USD),1.7,1.7,0,NASD
2970,1,101,6070000000.0,1,1040000.0,278.20,5.47,3.7,51 to 200 Employees,1996.0,$100 to $500 million (USD),4.25,4.25,0,NYSE
2971,1,98,1450000000.0,1,690060.0,120.00,123.60,4.4,51 to 200 Employees,1993.0,$100 to $500 million (USD),4.45,5.0,0,NYSE
2972,1,73,3620000000.0,1,4650000.0,-65.00,67.93,3.8,5001 to 10000 Employees,1995.0,$1 to $2 billion (USD),3.65,4.0,0,NASD
2973,1,13,1210000000.0,0,126700.0,81.00,100.64,3.9,1001 to 5000 Employees,1983.0,$100 to $500 million (USD),4.2,4.9,0,NASD
2974,1,65,1490000000.0,1,161140.0,88.00,100.64,3.8,5001 to 10000 Employees,1893.0,$100 to $500 million (USD),3.85,4.95,0,NYSE
2975,1,69,132360000.00000001,1,214080.0,89.30,0.00,3.2,1001 to 5000 Employees,1986.0,$100 to $500 million (USD),1.55,2.8,0,NASD
2976,0,80,16969999999.999998,1,754120.0,-2.80,12.72,3.8,10000+ Employees,1987.0,$2 to $5 billion (USD),3.9,4.55,1,NYSE
2977,1,8,3210000000.0,1,369550.0,143.40,398.12,4.1,201 to 500 Employees,2007.0,$100 to $500 million (USD),3.6,3.4,0,NASD
2978,1,65,731070000.0,1,41700.0,-85.10,252.04,3.7,10000+ Employees,1922.0,$10+ billion (USD),3.15,3.55,0,NASD
2979,1,35,447370000.0,0,435570.0,7.80,31.50,3.8,201 to 500 Employees,2003.0,$50 to $100 million (USD),3.5,5.0,0,NASD
2980,0,91,1330000000.0,0,929410.0,-157.10,127.66,3.3,1001 to 5000 Employees,1996.0,$1 to $2 billion (USD),2.2,5.0,0,NASD
2981,1,115,327500000.0,0,308140.0,-163.10,68.12,3.3,201 to 500 Employees,1996.0,$100 to $500 million (USD),1.25,0.85,0,NASD
2982,1,13,4560000000.0,0,3270000.0,-44.90,6.83,3.0,1001 to 5000 Employees,1966.0,$10+ billion (USD),2.35,3.65,0,NYSE
2983,1,129,12090000000.0,0,2540000.0,14.50,436.60,4.2,5001 to 10000 Employees,1993.0,$5 to $10 billion (USD),4.45,4.95,0,NASD
2984,0,119,32430000000.0,0,1940000.0,5.70,12.76,3.9,10000+ Employees,1987.0,$5 to $10 billion (USD),3.9,4.6,0,NYSE
2985,0,44,4790000000.0,1,56860.0,-18.50,13.44,3.8,10000+ Employees,1954.0,$1 to $2 billion (USD),3.6,4.35,0,NYSE
2986,0,87,1260000000.0,1,976330.0,271.60,436.60,4.5,1 to 50 Employees,1996.0,$25 to $50 million (USD),4.8,5.0,0,NYSE
2987,1,17,1460000000.0,1,193930.0,46.10,297.60,5.0,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2988,1,94,308440000.0,1,1150000.0,91.10,0.00,3.8,1001 to 5000 Employees,2004.0,$100 to $500 million (USD),3.55,3.9,0,NYSE
2989,1,98,9430000000.0,1,1360000.0,130.25,759.50,5.0,1 to 50 Employees,1996.0,$1 to $5 million (USD),5.0,5.0,0,NYSE
2990,1,39,1900000000.0,0,197680.0,2.80,290.30,4.0,5001 to 10000 Employees,2018.0,$100 to $500 million (USD),4.2,3.9,0,NASD
2991,1,44,631680000.0,1,244540.0,-2.00,-10.90,2.8,1001 to 5000 Employees,1991.0,$500 million to $1 billion (USD),2.55,3.6,0,NASD
2992,1,56,75730000.0,1,187780.0,-168.10,17.60,3.5,51 to 200 Employees,2001.0,$100 to $500 million (USD),3.45,3.25,0,NASD
2993,1,17,930460000.0,0,484110.0,59.40,595.21,4.1,51 to 200 Employees,2003.0,$100 to $500 million (USD),3.65,5.0,0,NASD
2994,1,11,179370000.0,1,23950.0,57.00,0.98,3.5,1001 to 5000 Employees,1995.0,$100 to $500 million (USD),3.4,3.05,0,NASD
2995,1,8,27390000000.0,0,2300000.0,17.60,13.97,3.4,10000+ Employees,1792.0,$10+ billion (USD),2.95,3.8,1,NYSE
2996,1,102,7210000000.0,1,1920000.0,-35.40,4.05,3.8,201 to 500 Employees,2009.0,$500 million to $1 billion (USD),4.35,5.0,0,NYSE
2997,0,27,19660000000.0,0,3400000.0,-46.30,35.78,3.8,10000+ Employees,1979.0,$10+ billion (USD),3.55,4.1,1,NASD
2998,1,80,717680000.0,1,417810.0,-15.40,8.30,3.3,51 to 200 Employees,1990.0,$25 to $50 million (USD),2.45,4.4,0,AMEX
2999,1,16,42420000000.0,1,1040000.0,1.40,16.51,3.8,5001 to 10000 Employees,1945.0,$5 to $10 billion (USD),3.6,4.25,1,NYSE
3000,0,86,35130000000.0,1,6600000.0,-252.40,17.52,3.8,10000+ Employees,1967.0,$10+ billion (USD),3.75,3.7,0,NYSE
3001,1,104,19290000000.0,0,480220.0,-25.10,21.04,3.5,1001 to 5000 Employees,1975.0,$1 to $2 billion (USD),3.7,4.2,0,NYSE
3002,1,19,3770000000.0,0,1180000.0,129.60,21.07,3.9,1001 to 5000 Employees,2009.0,$1 to $2 billion (USD),3.85,5.0,0,NYSE
3003,1,122,2310000000.0,0,1570000.0,-76.20,7.50,3.7,501 to 1000 Employees,2010.0,$100 to $500 million (USD),3.5,4.3,0,NASD
3004,1,59,28070000.0,0,83190.0,73.80,0.00,3.2,201 to 500 Employees,1985.0,$100 to $500 million (USD),2.15,3.55,0,NASD
3005,1,88,3040000000.0,1,415450.0,-42.70,-16.62,3.3,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),0.0,5.0,0,NYSE
3006,1,123,256990000.0,0,3030000.0,50.50,85.70,1.0,51 to 200 Employees,1996.0,$100 to $500 million (USD),0.0,5.0,0,NASD
3007,1,11,218620000.0,0,250210.0,-112.10,130.00,3.8,1001 to 5000 Employees,1957.0,$500 million to $1 billion (USD),4.05,5.0,0,NYSE
3008,1,38,1740000000.0,0,514250.0,12.60,25.73,3.2,201 to 500 Employees,1996.0,$100 to $500 million (USD),3.1,4.45,0,NASD
3009,1,17,322080000.0,1,1520000.0,179.10,360.19,5.0,51 to 200 Employees,2014.0,$100 to $500 million (USD),5.0,5.0,0,NASD
3010,1,13,155990000.0,0,14760.0,-18.90,0.00,2.1,51 to 200 Employees,1990.0,$25 to $50 million (USD),0.0,5.0,0,NASD
3011,0,120,1040000000.0,0,1150000.0,-33.00,15.51,2.5,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,AMEX
3012,1,40,21650000.0,0,4670.0,-95.90,0.00,2.1,201 to 500 Employees,1959.0,$25 to $50 million (USD),1.0,1.1,0,AMEX
3013,1,78,6380000000.0,0,424810.0,7.10,109.20,3.9,51 to 200 Employees,2012.0,$100 to $500 million (USD),3.75,4.6,0,NASD
3014,1,1,1230000000.0,1,1520000.0,435.25,38.78,3.4,1001 to 5000 Employees,1852.0,$500 million to $1 billion (USD),2.75,0.0,0,NASD
3015,1,122,5370000000.0,1,930010.0,742.30,11.39,3.7,1001 to 5000 Employees,1999.0,$500 million to $1 billion (USD),3.35,4.6,0,NYSE
3016,1,20,3510000000.0,1,774130.0,114.30,424.60,4.3,1001 to 5000 Employees,1972.0,$2 to $5 billion (USD),4.45,4.9,0,NASD
3017,0,26,565990000.0,0,202630.0,6.60,115.70,3.5,1001 to 5000 Employees,1993.0,$500 million to $1 billion (USD),3.1,3.4,0,NASD
3018,1,134,31580000000.0,0,1150000.0,22.30,8.97,3.7,10000+ Employees,1843.0,$10+ billion (USD),3.45,4.0,1,NYSE
3019,1,119,27510000000.0,1,1830000.0,-2.90,5.18,3.7,5001 to 10000 Employees,1962.0,$2 to $5 billion (USD),3.65,3.9,1,NASD
3020,1,93,1210000000.0,1,144330.0,-1.70,18.02,3.4,1001 to 5000 Employees,1995.0,$1 to $2 billion (USD),3.5,4.4,0,NYSE
3021,1,84,3280000000.0,1,14520000.0,425.10,38.78,3.2,1001 to 5000 Employees,1929.0,$2 to $5 billion (USD),1.85,0.25,0,NYSE
3022,1,17,4019999999.9999995,1,266060.0,10.50,150.48,5.0,51 to 200 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
3023,1,141,3630000000.0,0,446460.0,5.20,2.74,3.9,1001 to 5000 Employees,1931.0,$2 to $5 billion (USD),3.75,4.15,0,NYSE
3024,1,25,571110000.0,0,973690.0,102.20,4.30,3.9,1001 to 5000 Employees,1996.0,$1 to $2 billion (USD),3.2,3.2,0,NYSE
3025,1,126,1120000000.0,0,44860.0,-15.60,9.20,3.6,5001 to 10000 Employees,1955.0,$1 to $2 billion (USD),2.85,4.05,0,NYSE
3026,1,125,3650000000.0,1,224500.0,33.30,382.40,4.1,1001 to 5000 Employees,1882.0,$1 to $2 billion (USD),4.2,4.4,0,NYSE
3027,1,13,1160000000.0,0,52960.0,10.60,38.78,3.6,201 to 500 Employees,1904.0,$100 to $500 million (USD),3.15,4.05,0,NASD
3028,1,17,222780000.0,1,507960.0,2.70,14.40,3.4,1 to 50 Employees,1996.0,$1 to $5 million (USD),2.8,3.75,0,NASD
3029,1,33,26630000000.0,1,6050000.0,59.20,382.40,4.1,10000+ Employees,2014.0,$10+ billion (USD),4.05,4.85,1,NYSE
3030,1,61,2109999999.9999998,0,116560.0,-9.10,11.17,3.4,10000+ Employees,1977.0,$2 to $5 billion (USD),3.1,3.9,0,NASD
3031,1,127,410540000.0,1,125000.0,-131.70,234.05,3.0,10000+ Employees,1972.0,$5 to $10 billion (USD),1.9,3.45,0,NASD
3032,0,139,2560000000.0,1,210510.0,-764.90,177.80,2.6,1001 to 5000 Employees,1911.0,$1 to $2 billion (USD),1.75,5.0,0,NYSE
3033,1,115,358740000.0,0,322150.0,24.40,15.38,3.4,10000+ Employees,1962.0,$2 to $5 billion (USD),2.65,3.45,0,NASD
3034,1,27,119730000.0,0,15840.0,-34.70,91.80,2.6,51 to 200 Employees,1996.0,$50 to $100 million (USD),1.85,1.1,0,NASD
3035,0,38,52180000000.0,1,2430000.0,507.70,38.78,3.9,10000+ Employees,1781.0,$10+ billion (USD),4.0,4.55,0,NYSE
3036,0,39,15340000000.0,0,11060000.0,-2.50,99.59,3.1,10000+ Employees,2003.0,$100 to $500 million (USD),2.0,3.2,0,NYSE
3037,1,84,1350000000.0,0,618550.0,-737.50,444.50,4.3,51 to 200 Employees,1996.0,$100 to $500 million (USD),4.1,5.0,0,NYSE
3038,1,14,11920000000.0,0,2130000.0,-492.80,8.62,3.7,10000+ Employees,1774.0,$2 to $5 billion (USD),3.15,3.4,1,NYSE
3039,0,38,2790000000.0,0,25850.0,-259.30,14.25,2.4,1001 to 5000 Employees,1950.0,$2 to $5 billion (USD),1.05,1.1,0,NYSE
3040,1,115,295000000.0,0,312930.0,21.00,300.00,3.3,10000+ Employees,1960.0,$500 million to $1 billion (USD),3.0,3.15,0,NASD
3041,0,1,52850000.0,1,27780.0,-345.30,0.00,3.0,501 to 1000 Employees,1996.0,$100 to $500 million (USD),1.75,4.05,0,NASD
3042,1,126,42370000.0,0,5340.0,-19.30,0.00,2.5,51 to 200 Employees,1996.0,$25 to $50 million (USD),0.85,5.0,0,NASD
3043,1,13,1300000000.0,0,822080.0,54.30,15.19,3.4,501 to 1000 Employees,1999.0,$100 to $500 million (USD),2.85,4.1,0,NASD
3044,1,128,988320000.0,1,190100.0,-348.80,22.07,3.6,5001 to 10000 Employees,1989.0,$2 to $5 billion (USD),3.2,3.75,0,NYSE
3045,1,17,1400000000.0,1,1100000.0,63.80,334.80,4.0,51 to 200 Employees,2011.0,Less than $1 million (USD),3.3,4.0,0,NASD
3046,1,13,1790000000.0,0,161420.0,12.70,-7.14,3.7,51 to 200 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
3047,1,134,62570000.0,0,3080000.0,67.00,20.00,1.7,51 to 200 Employees,1996.0,$100 to $500 million (USD),0.85,5.0,0,NASD
3048,0,17,1130000000.0,1,283930.0,-4.90,32.80,3.3,201 to 500 Employees,1996.0,$5 to $10 million (USD),3.1,3.85,0,NASD
3049,1,13,3110000000.0,0,1080000.0,81.24,38.78,3.1,1001 to 5000 Employees,1998.0,$100 to $500 million (USD),2.0,1.0,0,NASD
3050,1,13,1260000000.0,0,93150.0,32.14,38.78,3.4,501 to 1000 Employees,1975.0,$100 to $500 million (USD),3.3,4.25,0,NASD
3051,1,38,244290000.0,0,361190.0,-42.30,10.70,3.9,51 to 200 Employees,2013.0,$100 to $500 million (USD),3.7,5.0,0,NASD
3052,1,13,6900000000.0,1,1730000.0,40.20,38.78,3.6,5001 to 10000 Employees,1996.0,$1 to $2 billion (USD),2.95,3.95,0,NASD
3053,1,13,205100000.0,1,25100.0,-0.30,-8.51,3.7,10000+ Employees,1889.0,$5 to $10 billion (USD),3.8,4.55,0,NASD
3054,1,78,982130000.0,0,124300.0,-105.70,150.48,4.1,501 to 1000 Employees,1995.0,$100 to $500 million (USD),4.1,3.9,0,NASD
3055,1,17,657120000.0,0,491980.0,48.10,424.60,4.6,1 to 50 Employees,1996.0,$100 to $500 million (USD),3.3,5.0,0,NASD
3056,1,127,606220000.0,1,860840.0,296.30,38.78,3.9,5001 to 10000 Employees,1978.0,$500 million to $1 billion (USD),3.65,5.0,0,NYSE
3057,0,122,825630000.0,0,36630.0,150.80,289.54,4.0,501 to 1000 Employees,1993.0,$100 to $500 million (USD),3.9,4.45,0,NASD
3058,0,12,127710000000.0,0,1680000.0,2.90,436.60,4.0,10000+ Employees,1855.0,$10+ billion (USD),3.95,4.4,0,NYSE
3059,1,61,4910000000.0,0,1610000.0,760.00,15.41,3.8,10000+ Employees,1979.0,$2 to $5 billion (USD),3.6,4.1,0,NYSE
3060,1,1,35840000000.0,1,276710.0,-37.00,51.64,3.5,5001 to 10000 Employees,2003.0,$2 to $5 billion (USD),2.8,4.15,1,NYSE
3061,1,56,24070000000.0,0,3170000.0,289.54,290.30,4.0,1001 to 5000 Employees,2002.0,$100 to $500 million (USD),3.65,4.6,0,NYSE
3062,1,130,2440000000.0,1,1020000.0,88.40,1.59,3.5,10000+ Employees,1969.0,$5 to $10 billion (USD),3.05,4.25,0,NYSE
3063,1,71,388300000.0,0,702320.0,-24.80,57.10,3.7,1001 to 5000 Employees,2009.0,$100 to $500 million (USD),3.55,3.95,0,NASD
3064,1,85,535179999.99999994,0,167920.0,-31.10,39.50,3.3,5001 to 10000 Employees,1956.0,$100 to $500 million (USD),3.7,5.0,0,NYSE
3065,1,116,15580000000.0,0,312210.0,-1.20,22.27,3.3,5001 to 10000 Employees,1999.0,$2 to $5 billion (USD),2.75,3.25,1,NYSE
3066,0,121,65150000000.00001,1,1460000.0,46.40,352.50,4.6,5001 to 10000 Employees,2002.0,$100 to $500 million (USD),4.65,4.8,0,NASD
3067,1,17,16489999999.999998,0,252950.0,135.60,16.34,3.5,1001 to 5000 Employees,1976.0,$500 million to $1 billion (USD),3.5,3.45,0,NASD
3068,0,89,10860000000.0,0,5640000.0,-49.60,297.60,4.1,5001 to 10000 Employees,1996.0,$5 to $10 billion (USD),4.2,4.55,0,NYSE
3069,0,130,26930000000.0,1,1640000.0,62.00,674.20,4.0,10000+ Employees,1924.0,$10+ billion (USD),4.15,4.5,0,NYSE
3070,0,41,42630000000.0,0,1650000.0,-113.60,9.77,3.7,10000+ Employees,2007.0,$10+ billion (USD),3.7,4.3,1,NYSE
3071,1,84,1630000000.0,0,14290000.0,-13.40,78.60,2.8,51 to 200 Employees,1971.0,$100 to $500 million (USD),1.5,2.65,0,NASD
3072,1,11,1660000000.0,1,1740000.0,-352.70,27.56,3.2,1001 to 5000 Employees,1940.0,$10+ billion (USD),2.9,3.2,0,NYSE
3073,1,122,4570000000.0,1,1000000.0,59.00,297.60,4.1,1001 to 5000 Employees,2002.0,$100 to $500 million (USD),4.15,4.55,0,NASD
3074,0,130,1290000000.0,0,577760.0,4.70,150.00,3.7,10000+ Employees,1996.0,$10+ billion (USD),3.75,4.5,0,NYSE
3075,1,118,20740000000.0,0,1550000.0,64.50,436.60,4.4,1001 to 5000 Employees,1960.0,$2 to $5 billion (USD),4.75,4.95,1,NASD
3076,1,26,62040000.0,0,21140.0,-490.70,28.30,3.2,501 to 1000 Employees,1982.0,$500 million to $1 billion (USD),2.45,2.6,0,NASD
3077,0,38,10930000000.0,0,7480000.0,-297.90,5.59,3.7,10000+ Employees,1901.0,$10+ billion (USD),3.55,4.5,0,NYSE
3078,1,46,2820000000.0,0,670300.0,-95.60,48.68,3.5,10000+ Employees,1986.0,$2 to $5 billion (USD),3.1,3.75,0,NYSE
3079,1,13,70830000000.0,0,5840000.0,-17.10,5.46,3.8,10000+ Employees,2019.0,$100 to $500 million (USD),3.5,4.4,1,NYSE
3080,1,13,5610000000.0,0,205860.0,3.60,38.78,3.6,501 to 1000 Employees,1996.0,$100 to $500 million (USD),3.5,4.85,0,NASD
3081,1,80,18680000000.0,0,207240.0,-27.60,16.75,3.9,10000+ Employees,1943.0,$2 to $5 billion (USD),3.8,4.4,1,NYSE
3082,1,125,465570000.0,0,137350.0,-128.70,0.00,3.2,1001 to 5000 Employees,1989.0,$500 million to $1 billion (USD),2.4,1.4,0,NYSE
3083,0,89,535120000.0,1,2740000.0,57.10,25.44,3.5,201 to 500 Employees,1996.0,$100 to $500 million (USD),3.15,2.75,0,AMEX
3084,0,112,1560000000.0,1,570920.0,37.90,3.97,3.0,51 to 200 Employees,1979.0,$500 million to $1 billion (USD),2.05,3.9,0,NYSE
3085,1,1,1290000000.0,0,792180.0,-21.00,91.53,2.9,10000+ Employees,1993.0,$2 to $5 billion (USD),2.35,1.8,0,NYSE
3086,0,20,816280000.0,1,539650.0,-5.40,11.88,3.0,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),2.45,5.0,0,NASD
3087,0,87,1310000000.0,1,167070.0,-54.30,1.08,3.7,5001 to 10000 Employees,1996.0,$100 to $500 million (USD),3.7,3.75,0,NYSE
3088,0,87,712220000.0,1,94520.0,8.01,38.78,3.8,501 to 1000 Employees,1996.0,$2 to $5 billion (USD),4.65,4.65,0,NYSE
3089,1,17,5360000000.0,1,1430000.0,289.54,436.60,5.0,51 to 200 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
3090,1,85,376470000.0,1,1160000.0,-306.60,-283.30,2.7,201 to 500 Employees,1996.0,$100 to $500 million (USD),3.05,5.0,0,NASD
3091,1,77,6980000000.0,1,1040000.0,259.80,9.88,3.2,10000+ Employees,1968.0,$10+ billion (USD),2.5,2.3,0,NYSE
3092,1,65,4620000000.0,0,198510.0,-10.10,471.95,4.2,5001 to 10000 Employees,1852.0,$5 to $10 billion (USD),4.5,4.9,0,NYSE
3093,0,54,196690000.0,0,187230.0,-16.60,0.00,3.0,1 to 50 Employees,1996.0,$1 to $5 million (USD),0.0,5.0,0,AMEX
3094,1,78,32330000.0,1,330830.0,-22.40,126.50,2.5,51 to 200 Employees,1996.0,$10 to $25 million (USD),0.9,0.45,0,NASD
3095,1,111,5850000000.0,1,638310.0,-63.20,8.72,2.5,10000+ Employees,1996.0,$2 to $5 billion (USD),2.05,5.0,0,NYSE
3096,1,126,560370000.0,0,117340.0,-90.30,49.23,2.7,201 to 500 Employees,1954.0,$50 to $100 million (USD),1.8,2.4,0,NYSE
3097,1,11,2220000000.0,1,150350.0,23.10,12.85,3.9,10000+ Employees,1991.0,$500 million to $1 billion (USD),4.0,4.35,0,NASD
3098,1,70,1100000000.0,1,145050.0,21.60,38.78,3.6,1001 to 5000 Employees,2012.0,$2 to $5 billion (USD),3.05,3.8,0,NASD
3099,1,91,2600000000.0,1,518360.0,116.70,11.00,3.0,10000+ Employees,2005.0,$5 to $10 billion (USD),2.25,3.1,0,NYSE
3100,0,130,4030000000.0000005,1,60010.0,-460.80,465.00,4.1,10000+ Employees,1990.0,$2 to $5 billion (USD),4.3,4.85,0,NASD
3101,1,52,862440000.0,0,392420.0,-191.40,15.27,3.3,1001 to 5000 Employees,1973.0,$1 to $2 billion (USD),2.65,3.7,0,NASD
3102,0,130,6220000000.0,1,380540.0,-49.10,475.30,4.3,51 to 200 Employees,1965.0,$100 to $500 million (USD),3.9,3.55,0,NYSE
3103,1,67,304720000.0,1,465300.0,-308.10,0.00,3.2,201 to 500 Employees,1996.0,$100 to $500 million (USD),2.95,5.0,0,NASD
3104,1,60,660540000.0,0,240610.0,37.60,16.76,3.4,1001 to 5000 Employees,1980.0,$1 to $2 billion (USD),2.95,4.2,0,NASD
3105,1,7,75300000000.0,0,6280000.0,-97.20,21.86,3.7,10000+ Employees,1976.0,$10+ billion (USD),3.4,4.6,1,NYSE
3106,0,86,371000000.0,1,653760.0,73.40,0.00,3.7,5001 to 10000 Employees,1996.0,$100 to $500 million (USD),3.7,3.75,0,NYSE
3107,0,130,4090000000.0,0,863550.0,71.30,296.00,4.0,10000+ Employees,1994.0,$10+ billion (USD),4.0,4.15,0,NYSE
3108,1,134,6000000000.0,0,506710.0,-20.90,12.60,3.6,10000+ Employees,1899.0,$2 to $5 billion (USD),3.0,3.65,0,NYSE
3109,0,17,275190000.0,0,320090.0,40.90,38.78,3.0,51 to 200 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
3110,1,38,50770000.0,0,3880000.0,-214.30,-14.70,2.5,51 to 200 Employees,1996.0,$50 to $100 million (USD),1.8,3.8,0,NASD
3111,1,78,222980000.0,0,202440.0,-445.40,52.20,3.3,51 to 200 Employees,1996.0,$100 to $500 million (USD),3.05,5.0,0,NASD
3112,1,77,586660000.0,0,469180.0,85.80,34.60,3.3,201 to 500 Employees,2006.0,$25 to $50 million (USD),3.0,3.9,0,NASD
3113,0,122,2130000000.0,0,509970.0,-25.50,555.45,4.1,1001 to 5000 Employees,2006.0,$100 to $500 million (USD),3.7,4.2,0,NASD
3114,0,38,7630000000.0,0,25060000.0,32.70,79.30,3.0,1001 to 5000 Employees,2014.0,$100 to $500 million (USD),1.85,1.8,0,NASD
3115,1,61,2300000000.0,1,825320.0,127.70,465.00,4.4,501 to 1000 Employees,1993.0,$100 to $500 million (USD),4.9,4.95,0,NASD
3116,1,7,476470000.0,0,212720.0,105.24,38.78,3.4,1001 to 5000 Employees,1982.0,$500 million to $1 billion (USD),2.85,4.15,0,NYSE
3117,0,10,286520000000.0,0,307810.0,10.40,17.33,3.9,10000+ Employees,1996.0,$100 to $500 million (USD),3.7,5.0,0,NYSE
3118,1,78,1740000000.0,1,416350.0,12.50,555.45,4.4,1 to 50 Employees,1996.0,Less than $1 million (USD),5.0,5.0,0,NASD
3119,1,78,777560000.0,1,561780.0,50.70,46.70,3.4,51 to 200 Employees,1998.0,$10 to $25 million (USD),3.3,4.4,0,NASD
3120,1,113,3410000000.0,0,1200000.0,289.54,382.40,4.5,1001 to 5000 Employees,2007.0,$5 to $10 million (USD),4.4,4.8,0,NYSE
