,Unnamed: 0,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index,this_next_EPS,recomend_rating
1857,1857,1,115,594860000.0,0,203480,2.8,8.55,3.3,4,1980,4,2.05,2.5,0,1,11.350000000000001,5.35
1858,1858,1,110,153740000.0,1,1350000,349.8,0.0,3.0,0,1996,8,5.0,5.0,0,0,349.8,8.0
1859,1859,1,17,137660000.0,1,158810,27.6,-21.3,3.5,0,1996,4,2.5,0.0,0,1,6.300000000000001,6.0
1860,1860,0,27,22280000000.0,1,794260,107.7,511.58,4.1,2,1981,5,4.05,4.9,0,1,619.28,8.149999999999999
1861,1861,1,39,4000000000.0,1,306060,1.6,372.6,4.0,2,1949,10,3.75,4.3,0,1,374.20000000000005,7.75
1862,1862,1,130,773210000.0,0,94390,3.7,444.5,3.9,3,1996,9,3.1,4.6,0,1,448.2,7.0
1863,1863,1,9,614500000.0,0,5080000,677.48,380.1,4.0,0,1996,11,3.45,4.05,0,1,1057.58,7.45
1864,1864,0,70,143730000.0,1,111180,-1.2,116.6,3.9,3,2017,4,3.45,3.85,0,0,115.39999999999999,7.35
1865,1865,1,52,1000000000.0,1,444840,190.1,103.6,3.1,3,1995,9,2.35,3.5,0,1,293.7,5.45
1866,1866,1,17,112890000.0,0,1280000,25.1,235.0,3.6,0,1996,11,1.55,5.0,0,1,260.1,5.15
1867,1867,1,84,817870000.0,1,554970,-153.0,65.92,3.4,3,1996,10,3.15,4.1,0,2,-87.08,6.55
1868,1868,0,31,7580000000.0,1,631970,96.8,-30.29,3.9,1,1996,3,4.4,4.1,0,2,66.50999999999999,8.3
1869,1869,1,22,10640000000.0,1,519580,-11.5,23.49,3.7,2,1968,5,3.5,4.45,0,1,11.989999999999998,7.2
1870,1870,1,33,5050000000.0,0,903590,677.48,365.12,4.4,0,1996,1,3.95,5.0,0,1,1042.6,8.350000000000001
1871,1871,1,121,4190000000.0,1,648220,-6.4,94.4,3.4,2,1995,4,3.0,3.95,0,1,88.0,6.4
1872,1872,1,41,64260000.0,1,1840000,130.4,350.14,3.7,3,1992,6,4.05,3.25,0,1,480.53999999999996,7.75
1873,1873,1,20,5830000000.0,1,2180000,171.0,-52.54,3.4,2,1972,0,2.2,3.1,0,2,118.46000000000001,5.6
1874,1874,1,17,137130000.0,0,538750,-31.5,-1.5,2.8,0,1996,8,3.15,0.0,0,1,-33.0,5.949999999999999
1875,1875,1,71,747580000.0,0,437860,80.7,3.55,3.1,5,1999,4,2.25,2.6,0,1,84.25,5.35
1876,1876,1,118,87190000000.0,0,1470000,10.2,436.6,4.2,1,1980,7,4.4,4.9,1,1,446.8,8.600000000000001
1877,1877,1,39,1200000000.0,1,703780,-33.7,60.2,3.1,4,1999,10,2.6,3.35,0,2,26.5,5.7
1878,1878,1,119,6860000000.0,0,1740000,5.9,436.6,4.1,5,1983,4,4.2,4.55,0,1,442.5,8.3
1879,1879,1,108,388670000.0,0,93500,-228.4,55.0,3.3,6,1996,4,2.85,5.0,0,1,-173.4,6.15
1880,1880,1,91,265240000.0,0,60340,28.4,56.1,3.2,6,2015,4,2.5,5.0,0,0,84.5,5.7
1881,1881,1,101,8130000000.0,1,496690,-42.4,6.16,3.2,2,1985,4,2.1,2.75,0,2,-36.239999999999995,5.300000000000001
1882,1882,1,69,5640000000.0,0,267500,677.48,317.7,4.0,2,1988,5,3.85,4.75,0,1,995.1800000000001,7.85
1883,1883,1,40,38970000.0,1,153260,1.8,373.3,4.0,3,1996,4,3.9,4.8,0,1,375.1,7.9
1884,1884,1,125,2530000000.0,0,2680000,-137.6,190.08,2.8,5,1996,4,2.5,5.0,0,2,52.48000000000002,5.3
1885,1885,1,26,156840000.0,0,157320,77.8,75.76,3.8,3,1989,6,4.4,5.0,0,1,153.56,8.2
1886,1886,1,115,116770000.0,0,43080,-90.1,0.0,3.4,4,1947,4,2.5,2.75,0,2,-90.1,5.9
1887,1887,0,7,44100000000.0,1,1250000,677.48,444.5,4.4,1,1998,5,4.45,4.75,0,1,1121.98,8.850000000000001
1888,1888,1,130,15500000000.0,0,9740000,76.8,-14.41,3.3,1,1930,3,2.8,3.4,1,2,62.39,6.1
1889,1889,1,116,326760000.0,0,165200,-8.7,33.0,3.4,3,1990,9,2.15,3.95,0,1,24.3,5.55
1890,1890,1,78,1540000000.0,0,472870,-418.6,15.5,3.7,6,2001,4,3.75,5.0,0,1,-403.1,7.45
1891,1891,1,114,40320000000.0,0,5140000,677.48,511.58,4.4,1,2004,3,4.35,4.2,1,2,1189.06,8.75
1892,1892,1,91,11180000000.0,0,916410,-21.3,41.76,3.5,4,1950,7,3.75,4.5,1,2,20.459999999999997,7.25
1893,1893,1,91,80650000.0,1,19730,561.1,0.0,3.5,3,1986,4,3.15,1.9,0,1,561.1,6.65
1894,1894,0,126,593310000.0,1,86460,138.3,22.91,3.0,2,1897,4,2.5,3.7,0,2,161.21,5.5
1895,1895,1,98,3620000000.0,1,2270000,-42.6,501.26,4.3,6,1996,4,5.0,5.0,0,2,458.65999999999997,9.3
1896,1896,1,17,665790000.0,0,732720,-147.4,60.2,3.4,6,1995,1,3.0,3.8,0,1,-87.2,6.4
1897,1897,1,23,170290000.0,1,176440,-2.5,36.3,3.1,2,1968,4,3.35,3.25,0,2,33.8,6.45
1898,1898,1,125,33650000000.0,1,1570000,-55.8,60.2,3.8,1,2007,3,3.9,4.8,1,2,4.400000000000006,7.699999999999999
1899,1899,1,121,19110000000.0,1,6940000,50.9,317.7,4.0,4,2012,4,3.55,4.2,0,1,368.59999999999997,7.55
1900,1900,0,13,44990000000.0,1,5440000,-64.8,60.2,3.9,1,1695,4,3.75,4.55,0,2,-4.599999999999994,7.65
1901,1901,1,17,110240000.0,0,114560,-96.9,50.2,3.3,0,1996,4,0.0,5.0,0,1,-46.7,3.3
1902,1902,1,41,204410000.0,0,131020,-157.9,40.3,2.9,2,1976,4,2.5,3.2,0,1,-117.60000000000001,5.4
1903,1903,1,45,18640000000.0,0,2050000,55.3,399.64,4.1,1,2005,7,4.2,4.5,1,2,454.94,8.3
1904,1904,1,52,1680000000.0,1,351320,14.6,18.54,3.6,4,1927,0,3.15,3.95,0,2,33.14,6.75
1905,1905,1,33,363000000000.0,0,3360000,-19.5,365.12,4.3,1,1966,7,4.4,4.85,1,2,345.62,8.7
1906,1906,1,104,19210000000.0,1,613390,677.48,380.1,4.0,2,1977,0,4.2,4.75,1,2,1057.58,8.2
1907,1907,1,105,3650000000.0,0,5780000,677.48,226.5,4.0,5,1976,0,3.6,4.6,0,2,903.98,7.6
1908,1908,1,17,87170000.0,0,37970,85.8,0.0,3.2,6,2002,9,2.3,2.65,0,1,85.8,5.5
1909,1909,0,117,104720000.0,0,58450,-84.3,0.0,2.0,3,1996,4,0.0,0.0,0,1,-84.3,2.0
1910,1910,1,8,2760000000.0,0,329940,-78.3,4.42,3.6,6,1996,4,3.75,5.0,0,2,-73.88,7.35
1911,1911,1,128,6210000000.0,1,367820,-94.7,29.33,3.8,1,1948,3,3.65,4.35,0,2,-65.37,7.449999999999999
1912,1912,1,121,8800000000.0,1,357210,2.9,289.54,4.0,2,1990,10,4.2,4.55,0,1,292.44,8.2
1913,1913,1,121,3510000000.0,1,155460,4.8,352.5,4.2,4,1968,0,4.3,4.75,0,1,357.3,8.5
1914,1914,0,72,2520000000.0,1,356740,-181.7,290.4,3.2,4,1928,10,2.45,2.55,0,2,108.69999999999999,5.65
1915,1915,1,73,45360000000.0,1,2050000,-121.6,399.64,4.1,1,1927,3,4.1,5.0,1,1,278.03999999999996,8.2
1916,1916,1,22,2870000000.0,1,19640000,75.7,365.12,5.0,0,2013,4,5.0,5.0,0,1,440.82,10.0
1917,1917,1,70,183760000.0,0,2250000,-69.1,15.4,1.5,0,1996,4,1.65,0.0,0,1,-53.699999999999996,3.15
1918,1918,1,85,8990000.0,1,19780,677.48,365.12,4.5,0,1996,1,5.0,5.0,0,1,1042.6,9.5
1919,1919,1,20,14610000000.0,1,1940000,38.1,410.8,4.0,1,1929,7,3.85,4.95,1,2,448.90000000000003,7.85
1920,1920,1,80,13000000000.0,1,333480,20.5,14.54,3.8,2,1989,0,3.5,4.5,0,1,35.04,7.3
1921,1921,1,78,1140000000.0,1,287370,677.48,-26.54,4.7,6,2012,4,5.0,5.0,0,1,650.94,9.7
1922,1922,1,72,6610000000.0,0,2340000,158.8,29.17,3.9,1,1945,7,3.65,4.55,0,1,187.97000000000003,7.55
1923,1923,1,29,1120000000.0,0,115410,-132.9,2.61,2.9,1,1850,0,2.05,2.3,0,1,-130.29,4.949999999999999
1924,1924,1,76,2590000000.0,1,298800,140.9,-39.83,3.8,2,1882,5,4.25,4.75,0,2,101.07000000000001,8.05
1925,1925,1,70,2520000000.0,1,406950,677.48,-26.54,4.4,6,2011,4,4.25,4.55,0,2,650.94,8.65
1926,1926,0,123,762170000.0,1,903400,32.4,399.64,4.1,2,2020,4,4.25,5.0,0,1,432.03999999999996,8.35
1927,1927,1,26,2790000000.0,1,1570000,677.48,365.9,4.0,4,1996,5,4.0,4.7,0,2,1043.38,8.0
1928,1928,1,2,295360000.0,0,456850,57.0,71.4,3.1,6,1996,2,2.7,5.0,0,1,128.4,5.800000000000001
1929,1929,1,13,1230000000.0,0,62900,143.5,-16.55,3.6,6,1996,9,4.5,2.65,0,1,126.95,8.1
1930,1930,1,17,301960000.0,0,1940000,11.3,-26.54,5.0,0,1996,4,5.0,5.0,0,1,-15.239999999999998,10.0
1931,1931,0,130,9550000000.0,0,3000000,20.7,8.55,3.9,1,1996,3,3.3,3.8,0,2,29.25,7.199999999999999
1932,1932,1,111,1470000000.0,1,170860,-6.3,16.91,3.5,5,1982,4,3.6,3.75,0,1,10.61,7.1
1933,1933,1,13,474770000.0,1,46800,-10.0,60.2,3.9,5,1997,4,3.3,5.0,0,1,50.2,7.199999999999999
1934,1934,1,22,3460000000.0,0,405000,55.6,-3.94,3.8,5,2007,10,3.7,4.25,0,2,51.660000000000004,7.5
1935,1935,1,13,521670000.0,0,41490,30.9,17.68,3.4,6,1996,6,4.0,5.0,0,2,48.58,7.4
1936,1936,1,13,305330000.0,1,63020,-5.8,60.2,3.5,3,1997,9,2.4,4.1,0,1,54.400000000000006,5.9
1937,1937,1,13,455540000.0,1,27590,-19.5,5.39,3.9,3,2006,0,3.3,5.0,0,1,-14.11,7.199999999999999
1938,1938,1,84,881250000.0,0,1160000,-59.3,23.08,1.5,6,1996,9,0.0,5.0,0,0,-36.22,1.5
1939,1939,1,121,12130000000.0,1,1030000,-33.0,34.74,3.6,4,1987,3,3.0,3.15,0,1,1.740000000000002,6.6
1940,1940,1,111,479230000.0,1,273320,-212.8,14.49,3.9,3,2000,4,3.45,4.0,0,1,-198.31,7.35
1941,1941,1,119,39660000000.0,1,1740000,-42.0,8.48,3.9,1,1989,5,3.95,4.6,1,1,-33.519999999999996,7.85
1942,1942,1,0,119220000.0,1,89190,-324.3,95.7,3.4,3,2003,4,3.2,2.8,0,1,-228.60000000000002,6.6
1943,1943,1,79,28600000000.0,0,1050000,-667.6,7.81,3.7,1,1833,3,3.65,4.5,1,2,-659.7900000000001,7.35
1944,1944,1,49,64380000000.0,0,720910,26.6,6.46,3.8,1,1900,5,3.75,4.3,1,2,33.06,7.55
1945,1945,1,17,2000000000.0,1,773900,10.0,20.4,3.8,3,2010,11,3.25,3.7,0,1,30.4,7.05
1946,1946,1,114,1190000000.0,1,67090,-26.3,-39.12,2.7,2,1993,4,1.95,1.55,0,1,-65.42,4.65
1947,1947,1,45,670690000.0,0,337490,-446.2,104.7,3.5,4,1996,10,2.95,3.35,0,2,-341.5,6.45
1948,1948,1,65,3200000000.0,1,261100,17.0,-13.84,3.7,2,1961,5,3.6,4.4,0,2,3.16,7.300000000000001
1949,1949,1,77,2650000000.0,1,729950,-122.7,24.11,3.0,1,1979,5,2.15,2.35,0,2,-98.59,5.15
1950,1950,1,122,23540000000.0,1,879450,677.48,365.12,4.5,2,2007,4,4.45,4.8,0,1,1042.6,8.95
1951,1951,1,113,3600000000.0,1,502430,-50.1,-14.11,1.6,2,1996,4,5.0,5.0,0,2,-64.21000000000001,6.6
1952,1952,1,121,4330000000.0,0,1510000,-21.2,123.6,4.2,2,2001,4,3.95,4.8,0,2,102.39999999999999,8.15
1953,1953,1,28,87080000000.0,0,7220000,-8.6,7.4,3.9,1,2012,3,3.9,4.45,1,1,-1.1999999999999993,7.8
1954,1954,1,97,1660000000.0,1,488960,-979.4,60.2,3.5,4,1902,5,3.15,3.3,0,2,-919.1999999999999,6.65
1955,1955,1,56,2470000000.0,0,1630000,42.5,13.63,3.7,4,1986,0,3.4,3.75,0,1,56.13,7.1
1956,1956,0,78,167000000000.0,0,4790000,2.3,373.3,4.1,1,1949,3,4.1,4.65,1,2,375.6,8.2
1957,1957,1,19,6120000000.0,1,1060000,15.4,6.15,3.3,4,1924,5,2.95,3.8,0,2,21.55,6.25
1958,1958,0,38,448780000.0,1,41330,-19.3,-5.9,2.9,6,1996,4,2.05,2.95,0,1,-25.200000000000003,4.949999999999999
1959,1959,1,78,1330000000.0,0,557540,-221.8,74.1,3.2,5,1996,4,3.1,2.55,0,1,-147.70000000000002,6.300000000000001
1960,1960,1,81,440780000.0,0,46540,-30.8,202.86,2.8,2,1946,10,2.55,3.1,0,2,172.06,5.35
1961,1961,1,94,3110000000.0,0,125430,35.0,365.12,4.3,5,1980,10,4.4,4.6,0,2,400.12,8.7
1962,1962,1,35,6320000000.0,0,186610,44.2,15.71,3.1,2,1992,4,2.65,2.4,0,1,59.910000000000004,5.75
1963,1963,1,95,45590000.0,0,3300000,-586.1,258.3,3.8,0,2012,4,3.8,5.0,0,1,-327.8,7.6
1964,1964,1,144,1280000000.0,0,208230,-205.4,327.8,2.9,2,2012,4,2.15,3.3,0,2,122.4,5.05
1965,1965,1,41,1760000000.0,1,204140,41.5,9.9,3.1,4,1996,0,2.2,2.1,0,2,51.4,5.300000000000001
1966,1966,0,71,72170000000.0,1,457260,99.6,436.6,4.6,2,1996,4,4.6,5.0,0,1,536.2,9.2
1967,1967,0,23,2470000000.0,0,292020,-279.7,-41.9,3.7,2,1992,5,3.5,4.35,0,1,-321.59999999999997,7.2
1968,1968,0,93,799480000.0,0,274340,677.48,436.6,4.6,2,1996,0,5.0,5.0,0,1,1114.08,9.6
1969,1969,1,3,319810000.0,0,918040,-42.7,44.96,3.0,2,1982,10,2.65,2.3,0,1,2.259999999999998,5.65
1970,1970,0,17,1010000000.0,1,221710,18.9,27.3,3.5,6,1996,4,3.55,5.0,0,1,46.2,7.05
1971,1971,1,64,50860000000.0,0,4630000,-6.2,0.51,3.8,1,1868,3,3.75,4.5,1,2,-5.69,7.55
1972,1972,1,102,2040000000.0,0,3630000,-297.9,6.68,3.5,6,1997,4,5.0,5.0,0,2,-291.21999999999997,8.5
1973,1973,0,64,37600000000.0,0,3250000,6.0,354.5,4.0,1,1887,6,3.95,4.65,0,2,360.5,7.95
1974,1974,1,33,219280000.0,0,45330,188.7,28.33,3.3,6,1995,6,2.7,3.15,0,1,217.02999999999997,6.0
1975,1975,1,13,208970000.0,0,323800,677.48,373.3,4.0,6,1974,6,3.6,5.0,0,1,1050.78,7.6
1976,1976,1,117,290820000.0,0,110210,242.1,155.56,3.4,4,1994,10,3.05,3.75,0,2,397.65999999999997,6.449999999999999
1977,1977,0,11,26570000000.0,1,1420000,-54.9,21.25,3.8,1,1957,3,3.7,4.45,0,2,-33.65,7.5
1978,1978,1,138,2630000000.0,1,83800,3.6,319.2,4.0,5,2001,10,4.15,4.6,0,1,322.8,8.15
1979,1979,1,33,814180000.0,1,2470000,87.8,233.33,3.5,2,1940,0,3.1,3.75,0,1,321.13,6.6
1980,1980,0,121,735600000.0,0,37980,24.1,12.05,3.4,2,1996,10,2.65,4.2,0,1,36.150000000000006,6.05
1981,1981,1,57,2470000000.0,1,201540,-69.1,18.59,3.4,1,1969,7,3.2,3.95,0,1,-50.50999999999999,6.6
1982,1982,1,114,19790000000.0,1,7560000,-152.0,109.0,3.6,1,2001,3,3.3,3.6,1,2,-43.0,6.9
1983,1983,1,0,3760000000.0,1,2660000,-14.1,44.03,3.0,5,2007,4,0.0,5.0,0,1,29.93,3.0
1984,1984,1,17,1350000000.0,0,787180,21.6,-17.9,3.7,3,2000,4,4.2,3.8,0,1,3.700000000000003,7.9
1985,1985,1,98,17940000000.0,0,1040000,36.4,2.34,3.5,1,1996,5,2.95,3.25,0,2,38.739999999999995,6.45
1986,1986,1,91,1350000000.0,1,122620,4.5,13.49,3.5,3,1941,4,1.85,5.0,0,1,17.990000000000002,5.35
1987,1987,1,112,1860000000.0,1,88220,5.7,14.82,3.6,2,1979,4,3.7,5.0,0,1,20.52,7.300000000000001
1988,1988,1,17,531360000.0,1,181230,17.7,-2.8,3.5,6,2016,4,2.75,3.05,0,1,14.899999999999999,6.25
1989,1989,1,17,679220000.0,1,87930,6.9,4.0,3.5,6,1996,4,3.65,5.0,0,1,10.9,7.15
1990,1990,1,128,162990000.0,1,35530,-16.8,444.5,4.1,2,1986,4,4.5,4.5,0,0,427.7,8.6
1991,1991,1,52,12450000000.0,1,558070,-29.9,8.34,3.6,1,1920,7,3.3,4.05,1,2,-21.56,6.9
1992,1992,0,66,301450000.0,0,201660,170.8,665.1,5.0,3,1996,5,5.0,5.0,0,1,835.9000000000001,10.0
1993,1993,1,113,1770000000.0,1,284920,83.6,10.08,3.4,2,1976,1,2.5,3.4,0,2,93.67999999999999,5.9
1994,1994,1,4,3360000000.0,1,1130000,-829.4,38.1,3.9,1,1969,7,4.0,4.85,0,2,-791.3,7.9
1995,1995,1,27,264180000.0,0,3500000,-111.0,206.2,1.0,6,1996,4,0.0,5.0,0,1,95.19999999999999,1.0
1996,1996,1,126,8830000000.0,1,678870,-40.6,13.18,3.5,4,1983,0,3.45,5.0,0,1,-27.42,6.95
1997,1997,0,122,3450000000.0,0,686390,7.0,17.02,3.8,2,2003,10,3.7,4.7,0,1,24.02,7.5
1998,1998,1,116,26670000.0,1,83730,677.48,599.6,5.0,0,2019,11,5.0,5.0,0,1,1277.08,10.0
1999,1999,0,17,87790000.0,0,5310000,40.5,-16.7,3.7,6,1996,4,2.8,5.0,0,1,23.8,6.5
2000,2000,1,102,201540000.0,1,1000000,586.2,365.12,4.7,5,1908,4,4.7,4.75,0,2,951.32,9.4
2001,2001,1,121,344750000.0,1,46620,-26.4,-41.65,3.7,2,1996,4,3.75,4.65,0,2,-68.05,7.45
2002,2002,1,91,22960000000.0,1,1300000,6.2,380.1,4.0,1,1889,7,3.9,4.55,1,2,386.3,7.9
2003,2003,1,135,52970000.0,0,636440,-39.5,15.2,2.0,0,1996,4,1.2,5.0,0,1,-24.3,3.2
2004,2004,1,65,15840000000.0,0,48820,-56.9,21.73,2.7,6,1996,6,1.95,5.0,0,2,-35.17,4.65
2005,2005,1,116,9520000000.0,0,334040,148.5,8.13,3.1,2,1961,0,2.7,3.95,0,1,156.63,5.800000000000001
2006,2006,1,22,16770000000.0,1,287460,45.4,471.95,4.2,5,2000,4,3.95,4.45,1,1,517.35,8.15
2007,2007,1,116,103820000.0,1,147770,500.4,0.0,3.5,0,1996,8,5.0,5.0,0,1,500.4,8.5
2008,2008,1,116,1330000000.0,1,26130,107.0,110.27,3.1,3,1982,9,2.35,2.85,0,1,217.26999999999998,5.45
2009,2009,0,114,8190000000.0,1,2370000,-441.3,190.9,3.5,1,1996,4,2.9,5.0,0,1,-250.4,6.4
2010,2010,1,21,2630000000.0,1,739150,677.48,290.3,4.0,4,1905,5,4.0,4.55,0,1,967.78,8.0
2011,2011,1,81,2410000000.0,1,240710,-38.0,-12.2,2.8,2,1969,5,1.8,2.0,0,2,-50.2,4.6
2012,2012,1,19,20760000000.0,1,418570,18.5,11.8,3.9,4,1939,5,4.0,4.65,1,2,30.3,7.9
2013,2013,1,108,199200000.0,0,28280,67.8,0.0,3.4,0,1996,6,0.0,5.0,0,2,67.8,3.4
2014,2014,1,11,436290000.0,0,37330,-23.8,0.0,3.7,2,1990,10,2.75,4.1,0,2,-23.8,6.45
2015,2015,1,80,129430000.0,0,397440,-29.3,0.0,2.5,0,1996,8,0.0,5.0,0,0,-29.3,2.5
2016,2016,1,17,1060000000.0,0,3970000,3.1,43.8,3.2,3,1991,2,2.2,3.75,0,1,46.9,5.4
2017,2017,1,11,2010000000.0,1,230060,-41.0,13.52,3.2,4,1957,4,2.9,0.0,0,1,-27.48,6.1
2018,2018,1,15,48640000000.0,1,1970000,30.0,-26.54,4.1,2,1935,5,3.85,4.45,1,1,3.460000000000001,7.949999999999999
2019,2019,1,46,144830000.0,1,17290,208.3,225.93,3.0,5,1993,4,2.9,3.1,0,1,434.23,5.9
2020,2020,1,133,86360000000.0,0,9570000,470.6,5.17,3.8,4,1919,3,3.3,4.5,1,2,475.77000000000004,7.1
2021,2021,1,11,806870000.0,0,319570,39.5,14.1,3.5,4,1916,0,3.6,3.6,0,2,53.6,7.1
2022,2022,1,121,1260000000.0,1,284240,32.9,68.78,3.7,5,1999,4,3.8,4.35,0,2,101.68,7.5
2023,2023,1,77,2300000000.0,1,72500,-436.6,-3.17,2.7,1,1986,4,1.65,5.0,0,1,-439.77000000000004,4.35
2024,2024,1,13,453750000.0,1,35180,40.21,-23.58,3.6,5,1934,5,3.55,3.95,0,1,16.630000000000003,7.15
2025,2025,1,1,2630000000.0,0,98370,677.48,-26.54,4.4,1,1951,5,4.55,4.75,0,2,650.94,8.95
2026,2026,1,57,14130000000.0,0,294670,-2.6,23.32,3.6,1,1980,3,3.35,4.4,0,2,20.72,6.95
2027,2027,0,70,2990000000.0,1,2860000,677.48,415.0,4.0,0,1996,4,5.0,5.0,0,1,1092.48,9.0
2028,2028,0,17,2540000000.0,0,63450,-284.4,52.4,3.5,3,1996,4,3.65,5.0,0,1,-231.99999999999997,7.15
2029,2029,1,17,2210000000.0,0,187250,40.2,399.64,5.0,0,1996,4,5.0,5.0,0,1,439.84,10.0
2030,2030,1,49,10310000000.0,0,126630,47.1,444.5,4.2,4,1984,0,4.3,4.8,0,1,491.6,8.5
2031,2031,1,2,11310000000.0,0,5680000,160.6,-12.8,3.8,4,2004,7,3.75,3.6,1,2,147.79999999999998,7.55
2032,2032,1,119,56750000.0,0,6260000,-10.5,0.0,3.5,0,1991,8,3.35,5.0,0,1,-10.5,6.85
2033,2033,1,75,670650000.0,1,183640,-386.0,1.38,3.9,2,1967,10,3.65,4.4,0,2,-384.62,7.55
2034,2034,1,11,423800000.0,0,61820,7.4,23.64,3.4,2,1968,4,2.5,4.35,0,1,31.04,5.9
2035,2035,1,13,305490000.0,1,46010,48.9,373.3,4.0,3,1991,6,3.5,4.45,0,1,422.2,7.5
2036,2036,1,88,38580000000.0,0,7080000,-716.8,249.55,3.7,1,1887,3,3.2,3.25,1,2,-467.24999999999994,6.9
2037,2037,1,57,6080000000.0,0,2090000,550.0,320.5,4.0,2,1980,4,4.2,4.45,0,2,870.5,8.2
2038,2038,1,87,30010000000.0,1,2240000,-177.7,-3.36,1.0,5,1996,4,0.0,5.0,0,2,-181.06,1.0
2039,2039,1,119,16020000000.0,0,357570,44.4,17.12,3.9,2,1997,4,4.15,3.9,0,1,61.519999999999996,8.05
2040,2040,1,111,621940000.0,1,24530,677.48,436.6,4.0,5,2000,4,5.0,5.0,0,2,1114.08,9.0
2041,2041,1,119,127730000.0,0,124760,46.5,262.5,3.9,6,1996,6,3.75,4.2,0,1,309.0,7.65
2042,2042,1,82,230720000.0,0,98860,677.48,365.12,4.6,6,2004,6,4.35,5.0,0,1,1042.6,8.95
2043,2043,1,1,3730000000.0,1,457240,61.3,424.6,4.5,2,1981,10,4.65,4.9,0,1,485.90000000000003,9.15
2044,2044,1,121,17780000.0,1,362590,1.7,0.0,3.4,3,2006,9,2.7,3.6,0,1,1.7,6.1
2045,2045,1,37,194000000000.0,1,12880000,-28.0,352.5,4.2,1,1891,3,4.3,4.8,1,2,324.5,8.5
2046,2046,1,17,257760000.0,1,3890000,677.48,511.58,4.5,0,1996,4,5.0,5.0,0,1,1189.06,9.5
2047,2047,1,33,276730000.0,1,89530,-112.1,0.0,2.6,3,1997,9,1.65,1.65,0,1,-112.1,4.25
2048,2048,1,17,79300000000.0,0,9290000,70.6,436.6,4.2,2,2011,9,4.3,4.5,0,1,507.20000000000005,8.5
2049,2049,1,84,9910000000.0,1,21020000,-409.2,-9.17,3.7,2,1887,7,2.85,2.65,1,2,-418.37,6.550000000000001
2050,2050,1,17,963610000.0,1,606250,50.2,436.6,4.4,6,2001,4,4.3,3.95,0,1,486.8,8.7
2051,2051,1,136,1330000000.0,0,345680,13.1,10.56,3.4,2,1946,10,2.75,3.1,0,1,23.66,6.15
2052,2052,0,17,856130000.0,0,191230,40.8,-17.3,3.9,0,1996,4,3.95,4.35,0,1,23.499999999999996,7.85
2053,2053,1,17,11280000000.0,1,1440000,80.25,360.18699999999995,5.0,6,1996,4,5.0,5.0,0,1,440.43699999999995,10.0
2054,2054,1,119,44210000000.0,0,9250000,455.87,324.5,4.0,4,1995,5,4.05,4.75,0,1,780.37,8.05
2055,2055,1,13,588090000.0,1,74820,-57.7,-6.09,3.7,2,1881,7,3.2,4.6,0,1,-63.790000000000006,6.9
2056,2056,0,114,1180000000.0,0,1110,-885.9,0.0,3.7,1,1865,3,3.55,4.1,0,2,-885.9,7.25
2057,2057,1,49,41350000000.0,0,336110,6.9,362.2,4.0,2,1969,0,4.0,4.75,1,2,369.09999999999997,8.0
2058,2058,1,142,1460000000.0,1,91590,8.4,9.07,3.5,3,1897,4,3.85,4.35,0,1,17.47,7.35
2059,2059,1,45,2040000000.0,1,300980,196.2,80.2,3.7,4,1996,0,3.1,2.3,0,2,276.4,6.800000000000001
2060,2060,1,45,833380000.0,0,522110,18.6,-17.4,3.4,5,1996,10,3.3,5.0,0,2,1.2000000000000028,6.699999999999999
2061,2061,1,45,4100000000.0,0,183920,-152.5,136.1,3.7,4,1996,0,3.1,2.3,0,2,-16.400000000000006,6.800000000000001
2062,2062,1,26,35170000000.0,0,693460,10.3,10.84,3.9,1,1928,7,3.8,4.55,1,2,21.14,7.699999999999999
2063,2063,1,60,4890000000.0,0,376190,-13.2,10.32,3.8,4,1941,5,3.55,4.35,0,2,-2.879999999999999,7.35
2064,2064,1,31,27040000.0,1,126680,455.87,999.45,5.0,0,1996,6,0.0,0.0,0,0,1455.3200000000002,5.0
2065,2065,1,78,379550000.0,1,47950,-50.0,14.6,3.1,6,1996,6,2.25,0.6,0,1,-35.4,5.35
2066,2066,1,121,4280000000.0,0,369600,179.7,5.65,3.8,2,2007,4,3.9,4.25,0,2,185.35,7.699999999999999
2067,2067,1,121,6210000000.0,1,683350,-123.4,8.81,3.5,2,1989,10,3.3,2.85,0,1,-114.59,6.8
2068,2068,0,129,30720000000.0,0,5410000,73.5,-42.29,3.8,1,2006,3,3.85,4.25,0,2,31.21,7.65
2069,2069,1,13,18250000000.0,0,908690,-27.7,-1.39,3.7,1,1856,7,3.6,4.55,1,2,-29.09,7.300000000000001
2070,2070,1,56,119330000.0,0,91110,-198.1,57.9,3.1,3,2009,6,2.85,1.5,0,1,-140.2,5.95
2071,2071,1,70,41690000000.0,0,2040000,-3.8,26.55,2.8,2,2015,4,2.9,5.0,0,1,22.75,5.699999999999999
2072,2072,1,35,30890000000.0,1,102460,10.9,9.23,3.8,1,1989,5,3.95,5.0,1,2,20.130000000000003,7.75
2073,2073,1,84,3630000000.0,0,1570000,-781.6,22.24,2.0,6,1996,4,1.3,1.45,0,2,-759.36,3.3
